number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_depth,params_min_child_samples,params_min_child_weight,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,user_attrs_mean_gap,user_attrs_mean_val_acc,user_attrs_std_val,state,mean_val_acc,mean_gap,std_val
325,0.8311,2025-11-08 15:19:05.681468,2025-11-08 15:19:10.894479,0 days 00:00:05.213011,0.5248366003747384,0.011343201146024356,384,3,37,0.020954161376780883,0.6804454193735131,1500,84,4.7501197153846776e-07,2.439545530350831e-07,0.5597518689044529,4,0.027150000000000007,0.8311,0.005425863986500222,COMPLETE,0.8311,0.027150000000000007,0.005425863986500222
103,0.8310000000000001,2025-11-08 14:56:36.942273,2025-11-08 14:56:42.103279,0 days 00:00:05.161006,0.519265574486985,0.011905429864641237,256,5,41,0.09369426919177493,0.002750791213561303,1800,66,2.814073396601074e-05,0.10350998850277712,0.5299926507301481,3,0.05095000000000001,0.8310000000000001,0.002469817807045696,COMPLETE,0.8310000000000001,0.05095000000000001,0.002469817807045696
113,0.8310000000000001,2025-11-08 14:57:56.677272,2025-11-08 14:58:03.476273,0 days 00:00:06.799001,0.5366279554350037,0.010501326021433572,192,4,54,0.09902191695891537,0.10991287060934286,2000,61,8.79135083464516e-06,0.0038922225536998185,0.5178698719529681,5,0.03632500000000003,0.8310000000000001,0.0037549966711037147,COMPLETE,0.8310000000000001,0.03632500000000003,0.0037549966711037147
305,0.831,2025-11-08 15:17:15.521927,2025-11-08 15:17:18.568927,0 days 00:00:03.047000,0.9630042130209484,0.012237394127261315,320,3,35,0.06370777903528935,0.7505142100263335,1700,148,4.336771160076075e-08,4.945916568036974e-08,0.5843266382321474,3,,,,PRUNED,,,
266,0.831,2025-11-08 15:13:32.430100,2025-11-08 15:13:37.210109,0 days 00:00:04.780009,0.5506049291548744,0.012901223982559074,384,12,30,0.0837051459943754,0.756211914112795,1700,91,1.6423872690315884e-07,2.4870915055162036e-07,0.6150651509966941,3,,,,PRUNED,,,
130,0.831,2025-11-08 14:59:38.018884,2025-11-08 14:59:42.254884,0 days 00:00:04.236000,0.9239284481678596,0.010019902688731382,256,6,100,0.6328139628003944,0.1022288152679135,2000,99,0.0001529745668471164,0.012250096265819455,0.6568924648377117,6,,,,PRUNED,,,
35,0.8309999999999998,2025-11-08 14:49:41.685611,2025-11-08 14:49:47.983500,0 days 00:00:06.297889,0.6468972876287188,0.011947042944214788,448,4,62,0.0011007748963955673,0.3928225133386978,1500,119,0.0001408167979431359,1.4448581376016127e-05,0.6446774081253503,1,0.04412500000000006,0.8309999999999998,0.004774934554525333,COMPLETE,0.8309999999999998,0.04412500000000006,0.004774934554525333
352,0.8309999999999998,2025-11-08 15:21:44.008478,2025-11-08 15:21:49.103483,0 days 00:00:05.095005,0.5208435943996508,0.011835328550074426,384,3,36,0.05818021007219718,0.7598395370830077,1900,113,2.297945985492938e-07,7.52629220180916e-08,0.5506380441486757,3,0.02915000000000003,0.8309999999999998,0.003962322551231782,COMPLETE,0.8309999999999998,0.02915000000000003,0.003962322551231782
93,0.8309000000000001,2025-11-08 14:55:29.231039,2025-11-08 14:55:34.273205,0 days 00:00:05.042166,0.6418343165221069,0.011110648636133237,128,5,57,0.1556570432989956,0.21915403815146808,1900,54,1.7045939233262798e-08,0.002842506248720137,0.5602918153003299,3,0.05062500000000001,0.8309000000000001,0.0049939963956735,COMPLETE,0.8309000000000001,0.05062500000000001,0.0049939963956735
214,0.8309000000000001,2025-11-08 15:08:21.800361,2025-11-08 15:08:26.984546,0 days 00:00:05.184185,0.5114860962969069,0.011944639430921446,384,3,28,0.021623616470594048,0.7856351159912397,1700,112,2.8569753362311563e-07,3.86468561238285e-08,0.6030367517550238,3,0.031650000000000025,0.8309000000000001,0.0036523964735499493,COMPLETE,0.8309000000000001,0.031650000000000025,0.0036523964735499493
209,0.8309000000000001,2025-11-08 15:07:51.428361,2025-11-08 15:07:56.800362,0 days 00:00:05.372001,0.5276084288401398,0.012920533742437396,384,3,34,0.053859234601903755,0.6688233165806345,1700,140,2.434211430561147e-07,5.5415694365461576e-08,0.5540411809642397,3,0.029374999999999995,0.8309000000000001,0.0037202150475476583,COMPLETE,0.8309000000000001,0.029374999999999995,0.0037202150475476583
112,0.8309000000000001,2025-11-08 14:57:48.164273,2025-11-08 14:57:55.836276,0 days 00:00:07.672003,0.5109170420251894,0.011324278039023444,192,4,48,0.08138147494588599,0.17025675801231294,2000,58,8.714134618292613e-05,0.0019831057131492343,0.5518968103184753,5,0.03829999999999998,0.8309000000000001,0.004091454509095779,COMPLETE,0.8309000000000001,0.03829999999999998,0.004091454509095779
164,0.8309,2025-11-08 15:03:12.734408,2025-11-08 15:03:18.072420,0 days 00:00:05.338012,0.5307825975015447,0.011190323117839676,320,3,42,0.06008634782717913,0.5082564778142025,1700,78,1.3667999302171544e-06,1.3414462674154248e-06,0.6001792542976446,3,0.029475000000000008,0.8309,0.0037868192457522916,COMPLETE,0.8309,0.029475000000000008,0.0037868192457522916
133,0.8309,2025-11-08 14:59:57.494885,2025-11-08 15:00:03.749884,0 days 00:00:06.254999,0.505744371200018,0.014852175925833799,192,5,54,0.05585287190957482,0.17915239280849612,1900,56,7.050064251455598e-06,0.008004342300944326,0.526943434856112,3,0.048075,0.8309,0.006506919393998986,COMPLETE,0.8309,0.048075,0.006506919393998986
67,0.8309,2025-11-08 14:52:46.695084,2025-11-08 14:52:51.704201,0 days 00:00:05.009117,0.6217542143949495,0.013746555026470196,192,4,51,0.005969672043525659,0.350269773704066,1500,91,5.660549651697414e-07,0.010304729106761683,0.8834223132723931,2,0.04532500000000004,0.8309,0.003569313659514943,COMPLETE,0.8309,0.04532500000000004,0.003569313659514943
37,0.8309,2025-11-08 14:49:54.260109,2025-11-08 14:49:58.872197,0 days 00:00:04.612088,0.5648831803497538,0.01913384179342683,384,5,58,0.0075395485517007355,0.7164965960791453,1700,98,0.04783156077250003,0.004457059860829331,0.7150870734528616,2,0.05455000000000001,0.8309,0.006077828559609096,COMPLETE,0.8309,0.05455000000000001,0.006077828559609096
302,0.8308,2025-11-08 15:16:58.164927,2025-11-08 15:17:00.598928,0 days 00:00:02.434001,0.5271691831673881,0.037205961372208315,320,3,37,0.07606922617109364,0.7216260311246734,1800,139,2.720196877319186e-07,2.572515139037065e-07,0.6009424726349797,3,0.03430000000000002,0.8308,0.004975942121849901,COMPLETE,0.8308,0.03430000000000002,0.004975942121849901
45,0.8308,2025-11-08 14:50:44.442920,2025-11-08 14:50:48.413501,0 days 00:00:03.970581,0.54184687207483,0.024453437256875116,320,3,53,0.002317260573208801,0.3089775808332692,1300,82,3.3902955504532475e-07,0.00025813638295999825,0.7217407993132264,2,0.033400000000000006,0.8308,0.0042848570571257,COMPLETE,0.8308,0.033400000000000006,0.0042848570571257
356,0.8308,2025-11-08 15:22:08.718498,2025-11-08 15:22:14.873532,0 days 00:00:06.155034,0.542838413201811,0.010457281084188873,384,3,39,9.038040328528457,0.7433853737556804,1700,89,2.894025610613925e-06,3.992408299751586e-07,0.594623391536457,3,0.024625000000000008,0.8308,0.005519057890618667,COMPLETE,0.8308,0.024625000000000008,0.005519057890618667
60,0.8308,2025-11-08 14:51:59.655317,2025-11-08 14:52:03.210901,0 days 00:00:03.555584,0.5333674436732067,0.027315558720671138,192,5,41,0.04456555654735266,0.15441311036058203,1600,108,1.0487860190725467e-08,0.0005797831047221313,0.5796738092213038,2,0.05400000000000003,0.8308,0.004032369030731189,COMPLETE,0.8308,0.05400000000000003,0.004032369030731189
169,0.8308,2025-11-08 15:03:45.047409,2025-11-08 15:03:49.671412,0 days 00:00:04.624003,0.5921544818721526,0.012582515562601922,384,3,31,0.053175239900192045,0.6293513244268198,1800,85,1.477873092946361e-06,1.415276748255465e-07,0.6019342364756841,3,0.029799999999999983,0.8308,0.004308131845707622,COMPLETE,0.8308,0.029799999999999983,0.004308131845707622
75,0.8307,2025-11-08 14:53:44.788630,2025-11-08 14:53:50.991883,0 days 00:00:06.203253,0.5005700907359593,0.013262637187065838,256,6,46,0.1331189507790869,0.29247147387735933,1400,48,1.5368248719920574e-06,1.1024944330787442e-05,0.9173066344877558,4,0.08055000000000004,0.8307,0.003893584466786345,COMPLETE,0.8307,0.08055000000000004,0.003893584466786345
52,0.8307,2025-11-08 14:51:20.299437,2025-11-08 14:51:25.019790,0 days 00:00:04.720353,0.5761675990809015,0.01834463125374522,256,3,42,0.015906919654010702,0.00785577505061795,1400,87,2.9057226001882646e-08,5.220607861455054e-05,0.5670930536651269,3,0.028700000000000038,0.8307,0.004093897898091734,COMPLETE,0.8307,0.028700000000000038,0.004093897898091734
129,0.8307,2025-11-08 14:59:31.033479,2025-11-08 14:59:37.204888,0 days 00:00:06.171409,0.5255191006926049,0.013189369547695475,192,4,60,0.08712010686310526,0.26986847897433647,1900,78,4.4166933919367226e-05,0.002775684570326422,0.5698833731123992,4,0.03699999999999999,0.8307,0.0043428101501217205,COMPLETE,0.8307,0.03699999999999999,0.0043428101501217205
358,0.8307,2025-11-08 15:22:21.843544,2025-11-08 15:22:27.095549,0 days 00:00:05.252005,0.8451331846596732,0.010994787668498237,384,3,42,0.024880967154016952,0.787250256236496,1800,141,3.380935056717232e-07,2.685553823592461e-07,0.5650974656688517,3,0.02672500000000002,0.8307,0.005473572873361618,COMPLETE,0.8307,0.02672500000000002,0.005473572873361618
3,0.8307,2025-11-08 14:47:04.407552,2025-11-08 14:47:07.166884,0 days 00:00:02.759332,0.7733551396716398,0.03293513898890987,448,3,92,0.010842262717330166,0.9695846277645586,600,84,0.009176996354542699,6.388511557344611e-06,0.7600340105889054,2,0.03002499999999999,0.8307,0.0035580893749314435,COMPLETE,0.8307,0.03002499999999999,0.0035580893749314435
106,0.8307,2025-11-08 14:57:00.271274,2025-11-08 14:57:06.869273,0 days 00:00:06.597999,0.5288043681308748,0.011112910556648974,192,5,46,0.04842051790035819,0.0704367001338683,2000,40,0.0005149237805311586,0.004585274246087899,0.5172730286225237,6,0.04805000000000004,0.8307,0.004707440918375932,COMPLETE,0.8307,0.04805000000000004,0.004707440918375932
65,0.8306999999999999,2025-11-08 14:52:34.833163,2025-11-08 14:52:39.760305,0 days 00:00:04.927142,0.5625788032404863,0.021558901641890654,192,3,20,0.03085590367789518,0.2331801853482764,1300,88,1.6529683856693302e-06,0.0028839867405609813,0.5112685928453714,2,0.034950000000000016,0.8306999999999999,0.0033555923471124977,COMPLETE,0.8306999999999999,0.034950000000000016,0.0033555923471124977
370,0.8306999999999999,2025-11-08 15:23:22.876787,2025-11-08 15:23:28.437320,0 days 00:00:05.560533,0.5262009918884354,0.014763654886536668,384,7,44,0.023852878732802774,0.5090826673306125,1800,84,1.0032027350830675e-07,5.978773553840589e-07,0.607106634340794,3,0.0749,0.8306999999999999,0.005418486873657632,COMPLETE,0.8306999999999999,0.0749,0.005418486873657632
54,0.8306000000000001,2025-11-08 14:51:30.844215,2025-11-08 14:51:34.902775,0 days 00:00:04.058560,0.5562319044736534,0.016615626371366588,384,3,45,0.08089124101470639,0.05278350550982003,1600,85,1.933801545262413e-06,0.00017156188605609048,0.5599029032537108,4,0.02832499999999998,0.8306000000000001,0.003411744421846411,COMPLETE,0.8306000000000001,0.02832499999999998,0.003411744421846411
388,0.8306000000000001,2025-11-08 15:25:12.150691,2025-11-08 15:25:16.700205,0 days 00:00:04.549514,0.5022177760544633,0.02054341359994328,384,3,37,3.9276371510401287,0.6759312414721244,1600,81,1.8052061571720581,7.67524502148954e-07,0.7490571845867826,3,0.030500000000000017,0.8306000000000001,0.004397726685459188,COMPLETE,0.8306000000000001,0.030500000000000017,0.004397726685459188
162,0.8305999999999999,2025-11-08 15:03:00.142408,2025-11-08 15:03:05.395409,0 days 00:00:05.253001,0.5788304616791091,0.010674652717483853,320,3,38,0.028464103604409638,0.53721547345341,1700,97,3.5786386058177773e-07,8.860582562359346e-08,0.6084466656077037,3,0.028250000000000042,0.8305999999999999,0.0045541190146942715,COMPLETE,0.8305999999999999,0.028250000000000042,0.0045541190146942715
371,0.8305999999999999,2025-11-08 15:23:29.225831,2025-11-08 15:23:35.376832,0 days 00:00:06.151001,0.5577759131611991,0.0127248089727161,384,3,79,0.13372831468067348,0.702177007668418,1700,91,2.006102831689438e-07,1.4290939151037606e-07,0.5924855064582075,3,0.026575000000000015,0.8305999999999999,0.0058940648113165565,COMPLETE,0.8305999999999999,0.026575000000000015,0.0058940648113165565
55,0.8305999999999999,2025-11-08 14:51:35.689744,2025-11-08 14:51:39.507571,0 days 00:00:03.817827,0.5118072148501804,0.02311092124008014,256,4,28,0.007620715333770228,0.16207716625693422,1700,64,1.6008014825207796e-05,4.720013367091156e-06,0.5033270031006296,3,0.04482499999999998,0.8305999999999999,0.004608687448721164,COMPLETE,0.8305999999999999,0.04482499999999998,0.004608687448721164
257,0.8305999999999999,2025-11-08 15:12:39.330579,2025-11-08 15:12:44.587587,0 days 00:00:05.257008,0.5125710015594336,0.012057810421338718,384,3,28,0.1263471645693982,0.7208319304340594,1600,150,1.2855176045889045e-07,3.2494484510870656,0.5580642062848442,3,0.027925000000000023,0.8305999999999999,0.003916631205513231,COMPLETE,0.8305999999999999,0.027925000000000023,0.003916631205513231
78,0.8305000000000001,2025-11-08 14:54:04.506416,2025-11-08 14:54:10.752645,0 days 00:00:06.246229,0.6571337725106531,0.01145407065604629,256,5,72,0.016582383389520665,0.26291890429730497,1600,77,2.301320469749493e-08,0.00019541924643197209,0.8101816896750716,3,0.055725000000000004,0.8305000000000001,0.004743416490252597,COMPLETE,0.8305000000000001,0.055725000000000004,0.004743416490252597
170,0.8305,2025-11-08 15:03:50.467408,2025-11-08 15:03:56.064918,0 days 00:00:05.597510,0.5285792240495389,0.01176377409025357,384,3,28,0.06570255977794943,0.6173950803305687,1800,80,4.2867241758280353e-07,2.8360115969228754e-07,0.6307781363199682,3,0.03330000000000004,0.8305,0.004690415759823445,COMPLETE,0.8305,0.03330000000000004,0.004690415759823445
117,0.8305,2025-11-08 14:58:23.235272,2025-11-08 14:58:29.791271,0 days 00:00:06.555999,0.5141231860953624,0.012803573429776487,192,4,56,0.042948272781010016,0.21420884819900146,1800,41,5.448307094574899e-06,0.02744528038819619,0.5073726165146679,5,0.03607500000000001,0.8305,0.0036742346141747555,COMPLETE,0.8305,0.03607500000000001,0.0036742346141747555
41,0.8305,2025-11-08 14:50:20.163094,2025-11-08 14:50:25.934902,0 days 00:00:05.771808,0.6227618113543789,0.011676462522827882,448,4,62,0.0010638872738473687,0.4631310292763152,1500,119,0.00012705174414075893,1.310617889924177e-05,0.6403661474657868,1,0.040674999999999996,0.8305,0.004037325847637282,COMPLETE,0.8305,0.040674999999999996,0.004037325847637282
51,0.8305,2025-11-08 14:51:14.300119,2025-11-08 14:51:19.493043,0 days 00:00:05.192924,0.5897473459294359,0.015531944790781453,256,3,36,0.025572629384129204,0.0882590988036761,1400,74,1.5439079663468988e-07,0.00013737626039749313,0.538556877028589,3,0.03332500000000001,0.8305,0.0031464265445104397,COMPLETE,0.8305,0.03332500000000001,0.0031464265445104397
74,0.8305,2025-11-08 14:53:35.785823,2025-11-08 14:53:44.005102,0 days 00:00:08.219279,0.5286283570658257,0.010000059214021376,192,5,55,0.039152054134356094,0.19750278795824772,1500,58,1.7968972353233132e-05,0.05366578223315437,0.821236130282107,3,0.058800000000000005,0.8305,0.003478505426185214,COMPLETE,0.8305,0.058800000000000005,0.003478505426185214
126,0.8305,2025-11-08 14:59:19.923479,2025-11-08 14:59:21.105483,0 days 00:00:01.182004,0.53791941000171,0.05552102472198926,192,4,39,0.4568800936324547,0.20076310184800183,1900,83,6.820082695096646e-05,0.0005214482471015469,0.5625190973140124,3,,,,PRUNED,,,
118,0.8305,2025-11-08 14:58:30.602273,2025-11-08 14:58:33.573272,0 days 00:00:02.970999,0.5523393930864751,0.014668563548020588,128,5,64,0.18968677926595595,0.15925301390965604,1900,51,5.3100643806569216e-05,0.0018906797684438816,0.5418473150584189,4,,,,PRUNED,,,
229,0.8304,2025-11-08 15:09:54.724567,2025-11-08 15:09:59.320565,0 days 00:00:04.595998,0.7223938951041917,0.012076745553772182,384,3,34,0.020727425030518404,0.5846778641597602,1800,145,2.1707343741733085e-07,7.039486920981739e-07,0.5540364970341499,3,0.03057500000000002,0.8304,0.005295280917949483,COMPLETE,0.8304,0.03057500000000002,0.005295280917949483
254,0.8304,2025-11-08 15:12:17.994566,2025-11-08 15:12:25.308566,0 days 00:00:07.314000,0.5571721145171752,0.012040869062838447,320,7,29,0.06935121708772625,0.7010675789329284,1600,145,3.137750136232643e-07,1.8391402224973034e-08,0.5861496354363517,3,0.09377500000000003,0.8304,0.006537583651472472,COMPLETE,0.8304,0.09377500000000003,0.006537583651472472
344,0.8304,2025-11-08 15:20:54.680261,2025-11-08 15:21:01.367797,0 days 00:00:06.687536,0.5197036424398156,0.010539119491333512,448,3,26,0.025714750499036664,0.7711609943757066,1800,106,0.02809967422340022,1.9801593695165353e-07,0.671723443924834,3,0.03435000000000003,0.8304,0.005953150426454892,COMPLETE,0.8304,0.03435000000000003,0.005953150426454892
363,0.8304,2025-11-08 15:22:43.373556,2025-11-08 15:22:49.043559,0 days 00:00:05.670003,0.8956690759919563,0.010056485543453043,384,3,32,0.06846526942430917,0.6348921685854968,1700,145,0.0849987753158296,9.763926187848554e-08,0.562238196917448,3,0.025600000000000046,0.8304,0.0055803225713214975,COMPLETE,0.8304,0.025600000000000046,0.0055803225713214975
31,0.8304,2025-11-08 14:49:21.014821,2025-11-08 14:49:26.348743,0 days 00:00:05.333922,0.7045515909249537,0.012910370196873595,512,4,60,0.00262782549226972,0.9311299633872592,1500,84,0.02611908948143317,2.580154038495589e-06,0.613597037137052,1,0.04157500000000005,0.8304,0.0030886890422960785,COMPLETE,0.8304,0.04157500000000005,0.0030886890422960785
36,0.8304,2025-11-08 14:49:48.772660,2025-11-08 14:49:53.476970,0 days 00:00:04.704310,0.5109457574100668,0.015539853036893163,448,7,70,0.004260382119028474,0.8991232690860188,1200,90,3.2698591240794344e-07,0.22345656251422294,0.583233767181973,5,0.0581,0.8304,0.004619523784980444,COMPLETE,0.8304,0.0581,0.004619523784980444
261,0.8302999999999999,2025-11-08 15:13:00.841587,2025-11-08 15:13:05.899594,0 days 00:00:05.058007,0.523795558050761,0.013904141796157413,384,3,34,0.05314778593465407,0.5268542698852714,1800,89,4.896847895660263e-07,2.2480040787637177e-08,0.5482659967378664,3,0.029974999999999995,0.8302999999999999,0.004032369030731182,COMPLETE,0.8302999999999999,0.029974999999999995,0.004032369030731182
10,0.8302000000000002,2025-11-08 14:47:34.538871,2025-11-08 14:47:38.054861,0 days 00:00:03.515990,0.9858910413604803,0.03096801953270132,320,6,95,0.019625093208439862,0.25178229582536416,800,35,0.0004667836070663388,0.02124078827890451,0.681814801189647,7,0.051900000000000016,0.8302000000000002,0.005390732788777426,COMPLETE,0.8302000000000002,0.051900000000000016,0.005390732788777426
26,0.8301999999999999,2025-11-08 14:48:55.648470,2025-11-08 14:49:04.763270,0 days 00:00:09.114800,0.9940462657499067,0.013719557927720165,512,7,49,0.03295959082532146,0.6891156002872447,1400,79,0.24830529645398647,0.005579696970218101,0.8371604024677882,3,0.08885000000000001,0.8301999999999999,0.0037762415176998258,COMPLETE,0.8301999999999999,0.08885000000000001,0.0037762415176998258
25,0.8301000000000001,2025-11-08 14:48:53.305978,2025-11-08 14:48:54.859493,0 days 00:00:01.553515,0.8586907238149744,0.05717322567883734,256,4,63,0.22552230001405202,0.8642625316951987,1400,63,0.002362992541085451,0.03707879101217116,0.6562571184321133,1,0.04155000000000002,0.8301000000000001,0.0028178005607210972,COMPLETE,0.8301000000000001,0.04155000000000002,0.0028178005607210972
62,0.8300999999999998,2025-11-08 14:52:11.900277,2025-11-08 14:52:18.358350,0 days 00:00:06.458073,0.5536387276042442,0.014719063712515247,128,4,47,0.006834683907131995,0.318438538001914,1500,93,1.260159328494958e-07,4.16794396588381e-05,0.5223412013572594,2,0.044050000000000034,0.8300999999999998,0.004223742416388567,COMPLETE,0.8300999999999998,0.044050000000000034,0.004223742416388567
68,0.8300000000000001,2025-11-08 14:52:52.491127,2025-11-08 14:52:57.076496,0 days 00:00:04.585369,0.5203538438851276,0.019176741622076336,128,3,27,0.003585558476104481,0.1687689005097915,1100,75,7.172991690991906e-08,0.0010381684521874315,0.5706812958640657,4,0.030100000000000036,0.8300000000000001,0.00378153408023782,COMPLETE,0.8300000000000001,0.030100000000000036,0.00378153408023782
0,0.8300000000000001,2025-11-08 14:46:43.269327,2025-11-08 14:46:50.514033,0 days 00:00:07.244706,0.8540362888980227,0.02757359293934948,448,8,24,0.004207053950287938,0.9699098521619943,2000,115,3.3323645788192616e-08,0.6245760287469893,0.8005575058716043,1,0.12212500000000004,0.8300000000000001,0.003563705936241099,COMPLETE,0.8300000000000001,0.12212500000000004,0.003563705936241099
42,0.8300000000000001,2025-11-08 14:50:26.719432,2025-11-08 14:50:32.219877,0 days 00:00:05.500445,0.6415786177639795,0.011913522654515254,448,4,66,0.0011360247316650797,0.40407895248130693,1300,104,0.0002693860237680559,6.3542924999714285e-06,0.5970335436918618,1,0.04025000000000001,0.8300000000000001,0.003178049716414144,COMPLETE,0.8300000000000001,0.04025000000000001,0.003178049716414144
22,0.83,2025-11-08 14:48:41.024550,2025-11-08 14:48:44.575116,0 days 00:00:03.550566,0.7885340613619962,0.010143444194445583,384,7,70,0.04652629106902198,0.6714595982337657,500,79,0.08387007085145129,0.00013743061077326992,0.6422981968280527,2,,,,PRUNED,,,
127,0.83,2025-11-08 14:59:21.894479,2025-11-08 14:59:22.506479,0 days 00:00:00.612000,0.8101122012961421,0.10754040820394327,192,4,41,0.5375189013277328,0.12531298030376278,1900,70,0.00030122160316147986,0.0009516082215580248,0.5227702155516692,3,,,,PRUNED,,,
2,0.8299000000000001,2025-11-08 14:46:57.315172,2025-11-08 14:47:03.586447,0 days 00:00:06.271275,0.9041986740582306,0.017172542103877867,384,3,65,0.004809461967501573,0.09767211400638387,1300,97,3.850031979199519e-08,3.4671276804481113,0.9828160165372797,3,0.033174999999999996,0.8299000000000001,0.0037336309405188815,COMPLETE,0.8299000000000001,0.033174999999999996,0.0037336309405188815
89,0.8299,2025-11-08 14:55:02.807523,2025-11-08 14:55:08.074525,0 days 00:00:05.267002,0.6095135012670946,0.010732289659365856,128,6,50,0.056945228728834035,0.29209756136984844,1800,56,2.988213111837036e-08,0.0633135300399262,0.5337373152305867,4,0.05867500000000001,0.8299,0.0035693136595149368,COMPLETE,0.8299,0.05867500000000001,0.0035693136595149368
17,0.8299,2025-11-08 14:48:10.358362,2025-11-08 14:48:12.896538,0 days 00:00:02.538176,0.8974056517708242,0.04659966352186925,320,5,32,7.799059237255681,0.5769038846263591,600,68,3.450480059988646e-05,1.0676256433841829,0.8155693129986314,4,0.06404999999999998,0.8299,0.001743559577416271,COMPLETE,0.8299,0.06404999999999998,0.001743559577416271
33,0.8299,2025-11-08 14:49:31.374101,2025-11-08 14:49:36.287238,0 days 00:00:04.913137,0.6147213965035336,0.012954120926096279,448,4,50,0.0011982465860020076,0.8243239950249943,1200,105,0.0011885896449316227,8.553179773003667e-05,0.5903137461156023,1,0.039675000000000016,0.8299,0.005462600113499055,COMPLETE,0.8299,0.039675000000000016,0.005462600113499055
92,0.8298,2025-11-08 14:55:21.385039,2025-11-08 14:55:28.435039,0 days 00:00:07.050000,0.5974910082767053,0.012588443249358792,128,6,48,0.036340177269433914,0.17848771792269763,1800,81,8.501443100447739e-08,0.005366900012380632,0.8355924423777004,3,0.07575000000000003,0.8298,0.003982461550347963,COMPLETE,0.8298,0.07575000000000003,0.003982461550347963
18,0.8297000000000001,2025-11-08 14:48:13.718084,2025-11-08 14:48:19.019368,0 days 00:00:05.301284,0.6850793501277221,0.01696772322197138,256,3,68,0.0051102567156543965,0.9283185625877254,1600,56,2.9115701561638634,3.8490822633646453,0.9574321951102243,1,0.03065,0.8297000000000001,0.00431972221329102,COMPLETE,0.8297000000000001,0.03065,0.00431972221329102
299,0.8297000000000001,2025-11-08 15:16:37.500928,2025-11-08 15:16:44.818928,0 days 00:00:07.318000,0.5502198582922022,0.010840190758142663,320,3,42,0.09422385519315515,0.788853578916817,1800,145,3.070872659004051e-08,8.708329836519748e-07,0.9690732107278155,3,0.033624999999999995,0.8297000000000001,0.004864154602806131,COMPLETE,0.8297000000000001,0.033624999999999995,0.004864154602806131
66,0.8297000000000001,2025-11-08 14:52:40.591858,2025-11-08 14:52:45.906086,0 days 00:00:05.314228,0.591916817283019,0.01646199324521778,256,6,43,0.01165885279274478,0.05850839378534212,1600,70,1.8960903833670227e-08,2.733764278796758e-05,0.6283165997401987,2,0.06885000000000001,0.8297000000000001,0.003776241517699852,COMPLETE,0.8297000000000001,0.06885000000000001,0.003776241517699852
382,0.8295999999999999,2025-11-08 15:24:32.669527,2025-11-08 15:24:38.679527,0 days 00:00:06.010000,0.5113163804271695,0.010554458820398054,384,3,45,0.023118927201408138,0.8204538864195001,1000,82,9.508518809634268e-07,2.0677976380983726e-07,0.5555206653176988,3,0.01974999999999998,0.8295999999999999,0.004498888751680782,COMPLETE,0.8295999999999999,0.01974999999999998,0.004498888751680782
98,0.8295999999999999,2025-11-08 14:56:02.706270,2025-11-08 14:56:08.952791,0 days 00:00:06.246521,0.6800844325603237,0.010340297190682924,192,6,37,0.05098161985304772,0.08553840444460334,1900,50,3.692049565020031e-05,0.08009971236955483,0.5258846359012913,4,0.06625000000000003,0.8295999999999999,0.0035693136595149368,COMPLETE,0.8295999999999999,0.06625000000000003,0.0035693136595149368
47,0.8295999999999999,2025-11-08 14:50:53.454867,2025-11-08 14:50:56.344457,0 days 00:00:02.889590,0.5342084801603011,0.03010458071524312,320,3,56,0.00462269443799226,0.20384767081718297,1200,96,1.0600061314477553e-06,0.0012694639272461962,0.6221212733707262,3,0.03085,0.8295999999999999,0.0037603191353926535,COMPLETE,0.8295999999999999,0.03085,0.0037603191353926535
94,0.8295999999999999,2025-11-08 14:55:35.069200,2025-11-08 14:55:39.278196,0 days 00:00:04.208996,0.6223764372491378,0.013968019205403763,128,5,54,0.0015407739792389684,0.2764180014327667,2000,29,2.345988222483904e-06,0.0008096055155910286,0.5810690750630811,3,0.05252500000000002,0.8295999999999999,0.004684015371452163,COMPLETE,0.8295999999999999,0.05252500000000002,0.004684015371452163
1,0.8295,2025-11-08 14:46:51.361230,2025-11-08 14:46:56.500225,0 days 00:00:05.138995,0.6460723242676091,0.01777174904859463,448,6,57,0.05342937261279776,0.45606998421703593,700,44,4.17890272377219e-06,0.0032112643094417484,0.569746930326021,3,0.06812499999999999,0.8295,0.006024948132556816,COMPLETE,0.8295,0.06812499999999999,0.006024948132556816
76,0.8295,2025-11-08 14:53:51.781892,2025-11-08 14:53:56.117218,0 days 00:00:04.335326,0.6027620668529682,0.017495019848602078,128,5,48,0.2084688870284279,0.06279035550415325,1500,59,4.7672392653684355e-07,8.501015456446949e-05,0.8546105023235978,4,0.057824999999999994,0.8295,0.0038340579025361457,COMPLETE,0.8295,0.057824999999999994,0.0038340579025361457
137,0.8295,2025-11-08 15:00:24.688400,2025-11-08 15:00:29.169400,0 days 00:00:04.481000,0.8441694069815479,0.012821655200723918,192,4,58,6.739847128905495,0.10909318638548136,1900,63,2.833898896532884e-06,0.002300428936367931,0.5579736475668969,3,0.03852500000000001,0.8295,0.0035637059362410737,COMPLETE,0.8295,0.03852500000000001,0.0035637059362410737
